Transaction_unique_identifier,Price,Date_of_Transfer,Postcode,Property_Type,Old_New,Duration,PAON,SAON,Street,Locality,Town_City,District,County,PPD_Category_Type,Record_Status,count
{F4650A73-4184-4844-96E4-D79743002F5A},249950,2014-08-08 00:00,N12 0AR,F,N,L,NORTH GATES,FLAT 7,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{34241F7D-959D-4CBB-8947-D923A6507861},154999,2014-06-12 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 5,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{32454418-5665-4CB8-91FC-DDF4516BF614},432000,2014-05-14 00:00,N12 0EN,F,N,L,100,FLAT 1505,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{70F9F29F-0C23-4B1D-8C16-CB29AB08AC5F},217000,2014-05-02 00:00,N12 8SB,F,N,L,ASHBOURNE COURT,FLAT 68,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,4
{56ED1130-3F73-420E-8540-1C5C43C79AA7},360000,2014-12-10 00:00,N12 7NP,F,N,L,75,FIRST FLOOR FLAT,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,3
{7D22D97D-4CE5-4BFB-8484-23931188A2DE},345000,2014-03-14 00:00,N12 8LR,F,N,L,CAVENDISH HOUSE,FLAT 3,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{80B8C2E3-E306-41ED-B908-2F3D00614823},305000,2014-12-09 00:00,N12 9AL,F,N,L,126,FLAT 9,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{6095DC86-5EFD-4DD4-9950-1C8BCE61A371},272450,2014-12-16 00:00,N12 0AW,F,N,L,"SOLOMONS COURT, 451",FLAT 24,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{26682833-23B3-40BD-8682-D286D559AE41},249950,2014-01-24 00:00,N12 8EF,F,N,L,"ROBSON COURT, 7",FLAT 8,DALE GROVE,,LONDON,BARNET,GREATER LONDON,A,A,3
{A6ECCF76-8478-4801-97F9-D9A12BCC6369},202500,2014-03-07 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 22,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,5
{2F1A7116-C652-436A-A544-B759C11324B2},150000,2014-04-23 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 17,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,6
{17F480D9-0159-4D45-88D4-287841C5F511},295000,2014-11-28 00:00,N12 0HL,F,N,L,GRANVILLE COURT,1,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{41098291-F9C4-4329-9192-FF5ED3C03207},395000,2014-02-28 00:00,N12 8RR,F,N,L,"BRECON COURT, 18",FLAT 9,WOODSIDE LANE,,LONDON,BARNET,GREATER LONDON,A,A,3
{2E387693-4BE9-4DBA-9BCC-BB0A5360BBB8},250000,2014-03-20 00:00,N12 9PN,F,N,L,73,FLAT E,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{21E5FEB5-AB55-2439-E050-A8C06205342E},412465,2014-05-16 00:00,N12 8DD,T,N,F,6,FLAT 2,DERBY AVENUE,,LONDON,BARNET,GREATER LONDON,B,A,2
{A5F959C8-1146-4F9F-A7E7-BB5739EEE51F},215000,2014-03-14 00:00,N12 0EQ,F,N,L,100,FLAT 810,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{D997DBBD-43AF-4D09-A013-3507A4ACAA10},335000,2014-01-31 00:00,N12 8HU,F,N,L,HOLMDENE,FLAT 15,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{CF160180-D627-4995-B4AA-BEF9D0E27834},228000,2014-12-05 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 20,MAYFIELD AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{C5DF0A59-1EF4-4E60-A906-38B8CEBBB734},415000,2014-04-28 00:00,N12 0EN,F,N,L,100,FLAT 1513,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{30DD9726-33DB-4F38-885E-A3FCDC974019},300000,2014-11-26 00:00,N12 9PN,F,N,L,75,FLAT 10,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{21E5FEB5-D706-2439-E050-A8C06205342E},166000,2014-06-18 00:00,N12 0ND,F,N,L,HALLIWICK COURT,16,WOODHOUSE ROAD,,LONDON,BARNET,GREATER LONDON,B,A,2
{28AAB138-6198-4CF1-B5BF-3534502E4EC6},360000,2014-11-17 00:00,N12 0LA,T,N,F,ST JOHNS COTTAGES,3,SUMMERS LANE,,LONDON,BARNET,GREATER LONDON,A,A,4
{21E5FEB5-DE63-2439-E050-A8C06205342E},430000,2014-08-21 00:00,N12 0EN,F,N,L,100,FLAT 1501,KINGSWAY,,LONDON,BARNET,GREATER LONDON,B,A,3
{E03429E3-BD5F-4261-BC36-DD2ECA896046},245500,2014-07-16 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 8,GAINSBOROUGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{A9750440-73F9-4680-9EED-084187866831},500000,2014-10-17 00:00,N12 9BL,F,N,L,"WATERVILLE LODGE, 23",FLAT 3,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{CB76401A-D4A5-470B-8985-48392A637015},321000,2014-06-11 00:00,N12 0AT,F,N,L,"COMPTON COURT, 1",FLAT 8,CROWDER CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,4
{5644710A-3206-4532-98CD-EC3D4788CA0A},330000,2014-04-07 00:00,N12 0EQ,F,N,L,100,FLAT 705,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{D78DF28F-CE87-4CB6-8321-8E3B4DD176AA},175000,2014-06-13 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 11,MAYFIELD AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{6927D612-0435-4E76-92FD-8AA0A6BA45CA},335000,2014-04-17 00:00,N12 8HR,F,N,L,AVON COURT,FLAT 1,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{816A37E9-285E-4CFA-8A8A-FB1AB6526160},485000,2014-12-05 00:00,N12 0JB,F,N,L,24,FIRST FLOOR FLAT,HOLDENHURST AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,4
{0FC6AA08-7C95-46F7-A3C9-9203D0F70466},292500,2014-12-18 00:00,N12 0EQ,F,N,L,100,FLAT 911,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{5160A2C4-34F6-4C25-8FAF-2CC78F655E0A},360000,2014-10-30 00:00,N12 8JG,F,N,L,"CAIRN HOUSE, 7",FLAT 8,LODGE LANE,,LONDON,BARNET,GREATER LONDON,A,A,2
{14170871-8FCE-45BD-B4FF-875EEA90CD5A},240000,2014-01-10 00:00,N12 0NL,F,N,L,656A,FLAT 3,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{E4925587-639F-4E60-B308-307B15F4E78B},308000,2014-12-22 00:00,N12 0AW,F,N,L,"SOLOMONS COURT, 451",FLAT 68,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{21E5FEB6-B532-2439-E050-A8C06205342E},237500,2014-03-10 00:00,N12 8SB,F,N,L,ASHBOURNE COURT,FLAT 64,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,B,A,3
{5BAAFC32-BC27-4329-99BD-F455F009A5A1},310000,2014-03-24 00:00,N12 0JL,F,N,L,BARRYMORE,FLAT 3,BOW LANE,,LONDON,BARNET,GREATER LONDON,A,A,2
{3D06A59A-822F-44C3-A47D-298ACD9310DC},405000,2014-12-19 00:00,N12 8NU,F,N,L,3,FLAT 3,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,5
{21E5FEB6-2CC0-2439-E050-A8C06205342E},465000,2014-07-11 00:00,N12 7PB,F,N,L,"KARINA COURT, 31",FLAT 2,WESTBURY ROAD,,LONDON,BARNET,GREATER LONDON,B,A,2
{86FC9D7A-C4C0-47C9-AD41-B522BA5EE5A3},305000,2014-05-07 00:00,N12 8QZ,F,N,L,"NORBURY COURT, 897",FLAT 2,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,5
{3ED4D446-794C-4FA5-91BA-6A80F7CACEDF},330000,2014-05-23 00:00,N12 8RE,F,N,L,47,FLAT A,WOODSIDE LANE,,LONDON,BARNET,GREATER LONDON,A,A,7
{21E5FEB6-D23A-2439-E050-A8C06205342E},193000,2014-10-02 00:00,N12 9LT,F,N,L,FERNHALL,FLAT 4,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,B,A,5
{4E8F6F83-3CD5-4EDA-81D8-3241D87510A4},350000,2014-12-11 00:00,N12 0EQ,F,N,L,100,FLAT 907,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{0396B832-180D-46BC-B79B-674D8DAF3F35},180000,2014-03-03 00:00,N12 8PJ,F,N,L,3,FLAT 4,MOSS HALL GROVE,,LONDON,BARNET,GREATER LONDON,A,A,5
{E1D2F01B-FCBA-4CB2-BD92-FDDA9D409400},332000,2014-09-19 00:00,N12 8LR,F,N,L,CAVENDISH HOUSE,FLAT 6,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{FF1A2A65-E26E-4B13-A397-F6DD64523C86},450000,2014-12-18 00:00,N12 8HE,F,N,L,53,FLAT 4,ALEXANDRA GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2
{CD518937-CBE1-4A21-8E45-2F0B986EF273},380000,2014-09-30 00:00,N12 0EQ,F,N,L,100,FLAT 813,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{EE0EC6EC-037E-46C5-AFF2-6E878EE6846C},234000,2014-04-01 00:00,N12 9UE,F,N,L,HENLEY HOUSE,FLAT 10,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{2AF0329B-2364-42D0-9AB6-FDE4DDF6C56F},455000,2014-02-10 00:00,N12 8HY,F,N,L,"WHESTON LODGE, 7",FLAT 21,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{D5CEA851-A30B-4ECB-A1F3-6057DA6E498C},319000,2014-07-25 00:00,N12 0EN,F,N,L,100,FLAT 1404,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{7A766E9A-5A70-4C7C-990C-32A39CB6F940},375000,2014-08-15 00:00,N12 0EQ,F,N,L,100,FLAT 912,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{21E5FEB5-FF3C-2439-E050-A8C06205342E},250000,2014-08-18 00:00,N12 9DN,F,N,L,"COACHMAN LODGE, 24 - 26",FLAT 14,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,B,A,3
{99C0B565-AB83-4AB3-85B4-026754BC26CB},310000,2014-07-04 00:00,N12 8EU,F,N,L,"WESTLEIGH COURT, 122 - 124",FLAT 5,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,4
{8DC58DB8-6870-41CC-95A9-72598FC0EE40},405000,2014-03-21 00:00,N12 7DS,F,N,L,"WOODSIDE GRANGE, 75",FLAT 7,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{876064B4-B722-485F-AE1A-678CEFAA530C},245000,2014-12-11 00:00,N12 8SA,F,N,L,ASHBOURNE COURT,FLAT 3,ASHBOURNE CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,4
{18825415-8C6D-4DD6-B78E-799D7C9773F6},460000,2014-10-24 00:00,N12 0EN,F,N,L,100,FLAT 1508,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{CE32EDF3-A61C-4B97-B3AA-7D606487BA53},370000,2014-07-22 00:00,N12 0LA,T,N,F,ST JOHNS COTTAGES,2,SUMMERS LANE,,LONDON,BARNET,GREATER LONDON,A,A,3
{BD67B197-3DC0-4538-A84C-A9957D22077A},120000,2014-07-07 00:00,N12 9HW,F,N,L,"HOMAN COURT, 17",FLAT 29,FRIERN WATCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,4
{B427B39B-72DC-484D-B6C9-8657EFF9F823},250000,2014-07-03 00:00,N12 8EU,F,N,L,"WESTLEIGH COURT, 122 - 124",FLAT 13,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,2
{12D98BE5-87C2-444A-A322-83119231087A},185000,2014-11-14 00:00,N12 8AL,F,N,L,FINCHLEY LODGE,FLAT 18,GAINSBOROUGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{0950CD0A-92ED-436D-9818-6FF3B7B21AAB},283500,2014-02-28 00:00,N12 0EQ,F,N,L,100,FLAT 701,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{967AC84D-545D-4C51-B5E6-737CCABF9F35},246500,2014-08-22 00:00,N12 0EN,F,N,L,100,FLAT 1209,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{659771C8-6958-4702-9E5F-F80C75D017AB},315000,2014-08-15 00:00,N12 7NY,F,N,L,9,FLAT 4,WESTBURY ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{0C26776B-DE8B-42C3-9D8A-9AFC9ED22FBF},275000,2014-12-15 00:00,N12 0EQ,F,N,L,100,FLAT 811,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{72B390D5-DCAB-45B2-BEC7-9EA5572C29B9},250000,2014-11-20 00:00,N12 0EP,F,N,L,"MEDINA LODGE, 252",FLAT 5,BALLARDS LANE,,LONDON,BARNET,GREATER LONDON,A,A,5
{20F6A287-F34A-4649-ABAC-F50416BC9726},371500,2014-12-05 00:00,N12 0EQ,F,N,L,100,FLAT 606,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,4
{1050C866-0885-465B-A59D-9EEAE241FF28},270000,2014-07-11 00:00,N12 0EQ,F,N,L,100,FLAT 809,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{9283AEF0-6BE4-48D8-8B92-CDDACB426F0F},129950,2014-05-29 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 39,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,4
{5DE48457-C2AE-4652-8151-D88514042513},340000,2014-09-16 00:00,N12 9PN,F,N,L,73,FLAT G,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{33DFBEF2-A893-4B01-AB67-97FA85C48457},300000,2014-10-17 00:00,N12 9TJ,F,N,L,WENDY HOUSE,FLAT 8,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{21E5FEB7-24FD-2439-E050-A8C06205342E},385000,2015-02-04 00:00,N12 8RT,F,N,L,33,FLAT 3,WOODSIDE PARK ROAD,,LONDON,BARNET,GREATER LONDON,B,A,2
{C1D8603F-40CE-4CF2-A44F-F350E1EB1BAD},518000,2015-07-22 00:00,N12 0EN,F,N,L,100,FLAT 1512,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{20151141-CAFC-46BC-A2EF-FA6F93179456},393000,2015-07-27 00:00,N12 0EN,F,N,L,100,FLAT 1004,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{23B6165D-CCE3-FCF4-E050-A8C0620577FA},300000,2015-09-25 00:00,N12 8ST,F,N,L,HAUGHMOND,11,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{2AC10E4F-CCA1-1AF6-E050-A8C063052BA1},305000,2015-12-22 00:00,N12 0AR,F,N,L,NORTH GATES,FLAT 32,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{5C4A1DC8-B505-4B3F-8FC7-93AC19DFC22C},294000,2015-04-07 00:00,N12 8XA,F,N,L,ARDEN GRANGE,FLAT 8,AVENUE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{23B6165D-CE37-FCF4-E050-A8C0620577FA},420000,2015-09-03 00:00,N12 9DG,F,N,L,PARK LODGE,FLAT 7,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{23B6165D-CC51-FCF4-E050-A8C0620577FA},385000,2015-10-09 00:00,N12 0EQ,F,N,L,100,FLAT 304,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,4
{23B6165D-CC69-FCF4-E050-A8C0620577FA},310000,2015-10-16 00:00,N12 9DT,F,N,L,64,GROUND FLOOR MAISONETTE,STANHOPE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{288DCE29-771C-E510-E050-A8C06205480E},100000,2015-12-11 00:00,N12 0DU,F,N,L,THE WOODLANDS,10,HIGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{288DCE29-772D-E510-E050-A8C06205480E},159950,2015-07-28 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 6,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,6
{21E5FEB7-65C6-2439-E050-A8C06205342E},340000,2015-06-10 00:00,N12 8DW,F,N,L,"VINE LODGE, 15",FLAT 17,HUTTON GROVE,,LONDON,BARNET,GREATER LONDON,B,A,3
{21E5FEB7-5864-2439-E050-A8C06205342E},190000,2015-05-11 00:00,N12 0HS,F,N,L,ST MARYS COURT,FLAT 5,GRANVILLE ROAD,,LONDON,BARNET,GREATER LONDON,B,A,2
{241A4A53-BB64-706B-E050-A8C06205638B},432500,2015-10-28 00:00,N12 7NY,F,N,L,9,FLAT 3,WESTBURY ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{241A4A53-BB65-706B-E050-A8C06205638B},245000,2015-10-30 00:00,N12 9HZ,F,N,L,ST ELIZABETHS COURT,FLAT 3,MAYFIELD AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{E4E37E30-FAE8-4A4C-879A-A91DE9D79444},545000,2015-08-05 00:00,N12 8BN,F,N,L,"DOWNING COURT, 60",FLAT 18,GAINSBOROUGH ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{20EF1BCA-A128-4DB3-9BAA-AD0B95617888},325000,2015-09-01 00:00,N12 0DE,F,N,L,"ELDERBERRY LODGE, 28",FLAT 1,CHRISTCHURCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{63108613-F499-4C46-A73F-B0EB37A56647},298000,2015-02-02 00:00,N12 8JG,F,N,L,"CAIRN HOUSE, 7",FLAT 6,LODGE LANE,,LONDON,BARNET,GREATER LONDON,A,A,2
{2D1E4B25-EAF5-FCD1-E050-A8C0630544EC},270000,2015-11-27 00:00,N12 9EH,F,Y,L,4,FLAT 2,CASTLE MEWS,,LONDON,BARNET,GREATER LONDON,A,A,2
{A0878BE9-56B2-452B-87CC-38C524469DD1},530000,2015-03-27 00:00,N12 8HU,F,N,L,HOLMDENE,FLAT 8,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{21E5FEB6-48A0-2439-E050-A8C06205342E},315000,2015-05-27 00:00,N12 9DN,F,N,L,"COACHMAN LODGE, 24 - 26",FLAT 2,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,B,A,5
{7EEEA34D-4CB6-44A3-AFDB-40A20AD3479C},344500,2015-01-16 00:00,N12 8GA,F,N,L,"LOTUS HOUSE, 21",FLAT 1,LODGE LANE,,LONDON,BARNET,GREATER LONDON,A,A,2
{25EA59F9-FD05-4D50-E050-A8C0630562D0},310000,2015-11-09 00:00,N12 8EG,F,N,L,PUGET COURT,FLAT 5,DALE GROVE,,LONDON,BARNET,GREATER LONDON,A,A,3
{25EA59F9-FD28-4D50-E050-A8C0630562D0},165000,2015-11-06 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 12,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{2AC10E4F-CC1C-1AF6-E050-A8C063052BA1},310000,2015-11-30 00:00,N12 9AQ,F,N,L,"WHITTEN LODGE, 129",2,TORRINGTON PARK,,LONDON,BARNET,GREATER LONDON,B,A,3
{2AC10E4F-CC62-1AF6-E050-A8C063052BA1},317000,2015-12-22 00:00,N12 9LB,F,N,L,CARDREW COURT,FLAT 13,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{348BBBFF-A679-4758-87C2-EA66C5E83F32},320000,2015-03-16 00:00,N12 9HN,F,N,L,"CAXTON COURT, 4",FLAT 4,COTTONHAM CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,4
{DE9E9CA3-DFEF-4A52-9EDB-D53F018C4D65},388000,2015-02-24 00:00,N12 7NP,F,N,L,"FOLEY COURT, 55",FLAT 2,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,4
{06D757AB-5229-4F6F-8910-E01406E6AB88},455000,2015-08-18 00:00,N12 7DP,F,N,L,79,FLAT 11,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{528A8E2E-7FA8-40C9-9B29-E74A802D3C73},315000,2015-01-16 00:00,N12 0DT,F,N,L,COLMAN COURT,FLAT 2,CHRISTCHURCH AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{23B6165E-9BFA-FCF4-E050-A8C0620577FA},410000,2015-09-18 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 36,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,4
{23B6165E-9E13-FCF4-E050-A8C0620577FA},159950,2015-09-25 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 36,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{23B6165E-9E23-FCF4-E050-A8C0620577FA},155000,2015-09-04 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 12,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,4
{23B6165E-9E5A-FCF4-E050-A8C0620577FA},103000,2015-06-26 00:00,N12 9BL,F,N,L,"WATERVILLE LODGE, 23",FLAT 5,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,5
{F7AB4174-C1D7-4566-90FE-E7F9498862DC},225000,2015-06-22 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 9,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{8777C6EF-825E-4B3D-96DA-D66D2909C347},325000,2015-01-29 00:00,N12 8XA,F,N,L,ARDEN GRANGE,FLAT 6,AVENUE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{F14904C4-0637-4B8B-9BB3-DA0201511335},433500,2015-07-06 00:00,N12 8TD,F,N,L,CLAIRE COURT,FLAT 28,WOODSIDE AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,2
{D1D09DB0-3A46-4E1B-B3D7-D30E5282685D},480000,2015-06-08 00:00,N12 7DP,F,N,L,"WOODSIDE GRANGE, 77",FLAT 17,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{288DCE28-AF22-E510-E050-A8C06205480E},600000,2015-09-09 00:00,N12 8EU,F,N,L,"LANDSDOWNE COURT, 114",FLAT 4,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,2
{1BA55CAD-1A1E-40AE-88B1-46F3DAD0523E},330000,2015-04-07 00:00,N12 0AT,F,N,L,"COMPTON COURT, 1",FLAT 4,CROWDER CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,2
{288DCE28-B12F-E510-E050-A8C06205480E},370000,2015-12-22 00:00,N12 8ST,F,N,L,HAUGHMOND,9,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,2
{288DCE28-B152-E510-E050-A8C06205480E},420000,2015-11-12 00:00,N12 8PD,F,N,L,MOSS HALL COURT,FLAT 6,MOSS HALL GROVE,,LONDON,BARNET,GREATER LONDON,A,A,2
{9B95F392-A360-4F44-B848-631A02012E36},345000,2015-04-17 00:00,N12 8QH,F,N,L,STEPHENS LODGE,FLAT 17,WOODSIDE LANE,,LONDON,BARNET,GREATER LONDON,A,A,4
{288DCE28-ABF3-E510-E050-A8C06205480E},400000,2015-11-06 00:00,N12 0EQ,F,N,L,100,FLAT 902,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,3
{3B7E0B8F-6E4E-EA99-E050-A8C062057E77},400000,2015-12-11 00:00,N12 9HN,F,N,L,"CAXTON COURT, 4",FLAT 2,COTTONHAM CLOSE,,LONDON,BARNET,GREATER LONDON,A,A,3
{288DCE28-AE5A-E510-E050-A8C06205480E},555000,2015-06-26 00:00,N12 8EU,F,N,L,"LANDSDOWNE COURT, 114",FLAT 12,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,2
{7C33F46E-6F93-4C5F-AEE8-63B8ECC114E2},440000,2015-04-16 00:00,N12 8EU,F,N,L,"WESTLEIGH COURT, 122 - 124",FLAT 13,NETHER STREET,,LONDON,BARNET,GREATER LONDON,A,A,2
{1AD14F9D-9EAD-415C-A114-4BB1426A54C7},255000,2015-01-15 00:00,N12 0HB,F,N,L,"GRANGE COURT, 3",2,WOODBERRY GARDENS,,LONDON,BARNET,GREATER LONDON,A,A,2
{1734BDCF-834D-4C24-9DC3-4BB168F2B0DD},375000,2015-07-31 00:00,N12 0EN,F,N,L,100,FLAT 1107,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,2
{301F99F4-075B-49CE-9481-7D2D7A826040},230000,2015-08-14 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 16,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,3
{F67506D9-5B3D-4BFB-870A-95A4B9EB6812},156000,2015-08-13 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 17,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,4
{CA663BF7-05CC-4F40-8B86-9CBA420C195D},370000,2015-03-25 00:00,N12 8HR,F,N,L,AVON COURT,FLAT 5,HOLDEN ROAD,,LONDON,BARNET,GREATER LONDON,A,A,3
{D2B6C9AC-D15C-469D-8454-9966B642CE94},294000,2015-02-04 00:00,N12 8ST,F,N,L,HAUGHMOND,6,WOODSIDE GRANGE ROAD,,LONDON,BARNET,GREATER LONDON,A,A,4
{B434091F-884A-4732-96FA-C58088A65473},150000,2015-03-13 00:00,N12 0EW,F,N,L,KINGS LODGE,FLAT 9,KINGSWAY,,LONDON,BARNET,GREATER LONDON,A,A,4
{5F117562-E9D9-4D2E-AD1C-9D3FDE478998},158000,2015-01-29 00:00,N12 9UL,F,N,L,"LYCHGATE COURT, 34",FLAT 23,FRIERN PARK,,LONDON,BARNET,GREATER LONDON,A,A,2
{D5CF7356-49CA-414D-AB0E-3E5AC9F6FC7A},350000,2015-07-08 00:00,N12 8DW,F,N,L,"VINE LODGE, 15",FLAT 8,HUTTON GROVE,,LONDON,BARNET,GREATER LONDON,A,A,5
{23B6165D-CE1E-FCF4-E050-A8C0620577FA},315000,2015-10-16 00:00,N12 8XB,F,N,L,"BARCLAY COURT, 15",FLAT 11,DALE GROVE,,LONDON,BARNET,GREATER LONDON,A,A,6
{8902AE8C-9A8D-42ED-9909-C2E129BFC101},380000,2015-03-02 00:00,N12 8RQ,F,N,L,FOREST COURT,FLAT 32,HOLDEN AVENUE,,LONDON,BARNET,GREATER LONDON,A,A,3
{2AC10E4F-CD26-1AF6-E050-A8C063052BA1},414000,2015-11-26 00:00,N12 8JN,F,N,L,ROBART HOUSE,FLAT 3,LODGE LANE,,LONDON,BARNET,GREATER LONDON,A,A,3
